account_id,avg_usage_time,avg_usage_count,avg_error_count,avg_satisfaction,avg_resolution_time,avg_refund_amount,mrr_amount,arr_amount,auto_renew_flag,churn_label,industry,plan_tier,country,feedback_text,engagement_score,support_efficiency,revenue_stability,sentiment_score
A-39ddf4,0.5619103440111165,0.5196476105970338,0.7365728900255755,0.625,0.3098591549295775,0.0,0.3297593044517648,0.3297593044517648,0.0,1.0,0.5,1.0,1.0,,0.5619096184471738,0.09192386831275721,0.0,1.0
A-3a5ad8,0.34479238288407565,0.4733124018838297,0.41628959276018096,0.75,0.6161971830985916,0.0828589272417189,0.219943841901352,0.219943841901352,0.0,0.0,1.0,1.0,1.0,,0.34480296422092716,0.037887067395264123,1.0,1.0
A-3a7284,0.6209150873553312,0.5943148688046644,0.47058823529411764,0.25,0.7793427230046949,0.0,0.2580124533680538,0.2580124533680538,0.0,1.0,0.75,0.5,1.0,missing features,0.620992222779729,0.012273901808785528,0.0,0.6
A-3b37d9,0.5406621459322484,0.6919791172282865,0.45964432284541723,0.75,0.49295774647887325,0.0,0.2621920074365127,0.2621920074365128,0.0,1.0,0.75,0.5,1.0,switched to competitor,0.5408931259407926,0.053853853853853856,0.0,1.0
A-3b5cd1,0.7073344630866977,0.5676721237945728,0.43438914027149317,0.5,0.37183098591549296,0.13592034781773196,0.16012182779822218,0.16012182779822215,0.0,0.0,0.75,0.0,1.0,missing features too expensive,0.7073483152572465,0.0670492088332464,1.0,0.30000000000000004
A-3be56b,0.5819670853278708,0.43556851311953304,0.5647058823529412,0.25,0.5528169014084507,0.0,0.13304662623272948,0.13304662623272948,0.0,1.0,1.0,0.0,0.6666666666666666,switched to competitor,0.581850111754778,0.028612046389824175,0.0,1.0
A-3c1a3f,0.6911347052697127,0.4774481221059843,0.405997693194925,0.25,0.45422535211267606,0.07890754485839878,0.081501572034211,0.08150157203421102,0.0,1.0,0.25,0.5,0.8333333333333333,,0.691036274017886,0.04051545462737677,0.0,1.0
A-3cc791,0.6386553001956946,0.469451134491063,0.6138107416879796,0.625,0.6666666666666667,0.0,0.0806824569017652,0.0806824569017652,0.0,0.0,0.5,0.0,1.0,,0.6385637775693186,0.0295045045045045,1.0,1.0
A-3ce5b8,0.5318264521229205,0.6029737609329442,0.5458823529411764,0.35714285714285676,0.5845070422535211,0.942170497946242,0.10568797091447232,0.10568797091447232,0.0,0.0,0.75,1.0,0.6666666666666666,too expensive,0.5319443050677369,0.028980924000081072,1.0,0.0
A-3d957b,0.5157247961987778,0.4163265306122441,0.8156862745098039,0.0,0.5680751173708921,0.0,0.18923113318297272,0.18923113318297272,0.0,1.0,1.0,0.0,0.8333333333333333,too expensive,0.5156046161565478,0.019014289880431613,0.0,0.0
A-3f9cc0,0.5333261231847902,0.4616826322365677,0.5378151260504201,0.75,0.476056338028169,0.0,0.2963706446499169,0.29637064464991697,0.0,0.0,1.0,0.5,1.0,switched to competitor too expensive,0.5332592645688482,0.056652182909166154,1.0,0.0
A-40906c,0.6753072927465705,0.802998750520616,0.47805788982259567,0.375,0.3971830985915493,0.023474093824313615,0.405288460506851,0.405288460506851,0.0,0.0,0.5,0.5,1.0,,0.6756385444293121,0.05560461123375031,1.0,1.0
A-40a557,0.5215123422927473,0.6398295581969049,0.41025641025641024,0.33333333333333326,0.41649899396378276,0.0,0.17845333631062654,0.17845333631062654,0.0,1.0,0.0,0.5,0.0,switched to competitor,0.5216816550233511,0.05009031152822002,0.0,1.0
A-40de06,0.525209190448168,0.5256463652965109,0.4447317388493859,0.5,0.5539906103286386,0.08113545194686651,0.16822723064585446,0.1682272306458545,0.0,1.0,0.0,0.0,1.0,,0.5252284093227394,0.036798088410991636,0.0,1.0
A-410e86,0.7672504297706634,0.47405247813411044,0.6588235294117647,0.25,0.5859154929577466,0.04530678260591066,0.16367439577093013,0.16367439577093013,0.0,1.0,0.75,1.0,1.0,,0.767122428499749,0.025472873485105893,0.0,1.0
A-417d2f,0.5133869710371598,0.5998028990268138,0.41093620546810267,0.6666666666666665,0.5985915492957746,0.0,0.15667306769804673,0.1566730676980468,0.0,1.0,0.0,1.0,0.6666666666666666,missing features,0.5135067807749659,0.03721274333009664,0.0,0.6
A-425e76,0.4889205959486532,0.2984693877551017,0.47058823529411764,0.16666666666666652,0.6647887323943663,0.0,0.1695394467169227,0.16953944671692267,0.0,1.0,0.25,1.0,0.8333333333333333,too expensive switched to competitor missing features,0.48865560712493716,0.01687577369600856,0.0,0.30000000000000004
A-427b69,0.5795871931031144,0.5427738442315699,0.4840336134453781,0.0,0.42957746478873243,0.005436653775631942,0.12984615650445133,0.12984615650445136,0.0,1.0,0.75,1.0,1.0,,0.5796107805892049,0.033732193732193744,0.0,1.0
A-42b791,0.4153615824762318,0.4788629737609327,0.1764705882352941,0.5,0.460093896713615,0.12915255458672623,0.3850514003813562,0.3850514003813562,0.0,1.0,0.75,0.0,0.0,,0.4153560900652282,0.04957264957264958,0.0,1.0
A-42e5e1,0.4905681011670603,0.5580601578610533,0.9411764705882353,0.5,0.3943661971830986,0.0,0.14983589846997641,0.14983589846997644,0.0,1.0,0.25,0.0,1.0,too expensive,0.490641024072057,0.061893004115226344,0.0,0.0
A-432483,0.6860687382100626,0.5574344023323614,0.5856209150326798,0.4722222222222221,0.7042253521126761,0.0,0.33309443230966373,0.3330944323096638,0.0,1.0,0.0,0.5,1.0,,0.68607626693427,0.022438535401498365,0.0,1.0
A-439b2f,0.44054316319573694,0.13250728862973737,0.23529411764705882,0.7444444444444445,0.24413145539906098,0.03073430856813432,0.01554186736487111,0.015541867364871113,0.0,1.0,0.25,0.0,1.0,switched to competitor,0.4400777722027095,0.12974599120192998,0.0,1.0
A-43a9e3,0.5068156817145651,0.5922532278217405,0.3764705882352941,0.5,0.5211267605633804,0.0,0.1193952983004644,0.1193952983004644,0.0,0.0,0.75,0.0,0.6666666666666666,,0.5069278187943517,0.040772396327951876,1.0,1.0
A-4437e4,0.5994937542718167,0.46756120692683245,0.4875974486180014,0.0,0.47417840375586856,0.0,0.10007180860388284,0.10007180860388283,0.0,1.0,0.0,0.5,1.0,too expensive,0.5994127034983888,0.028106611284181383,0.0,0.0
A-443b7c,0.5844594211047419,0.49604331528529766,0.4332399626517273,0.7000000000000002,0.397887323943662,0.028394305525529854,0.1303717579553397,0.1303717579553397,0.0,1.0,0.0,0.0,1.0,,0.5844204716507776,0.0702132435465769,0.0,1.0
A-443f6f,0.4821547329745387,0.38093502707205307,0.47058823529411764,0.8333333333333335,0.3802816901408451,0.1505668852537772,0.1387301457427248,0.1387301457427248,0.0,1.0,0.0,1.0,1.0,,0.48199949824385346,0.08082872144174827,0.0,1.0
A-44dc83,0.6914068872055913,0.6472303206997085,0.5098039215686274,0.7999999999999998,0.5613682092555331,0.3548317359659869,0.010882170884589933,0.010882170884589936,0.0,0.0,0.5,0.0,0.5,missing features,0.6915297290516808,0.04580626132389501,1.0,0.6
A-45ce7a,0.6253812274115015,0.8026463332585783,0.7239819004524887,0.33333333333333326,0.6253521126760564,0.3516370012730899,0.10497822763121481,0.1049782276312148,0.0,1.0,0.75,0.5,1.0,,0.6257285113281098,0.024613310628636302,0.0,1.0
A-462d45,0.289563133324107,0.35023450373938303,0.3546462063086103,0.5,0.3626760563380282,0.0,0.16693584535150938,0.1669358453515094,0.0,1.0,0.0,1.0,1.0,missing features,0.28943148847051625,0.0693137582026471,0.0,0.6
A-463db0,0.500139441602795,0.527617997005752,0.33068362480127184,0.625,0.692488262910798,0.0,0.13515253768613758,0.13515253768613758,0.0,0.0,1.0,0.0,1.0,,0.5001695122116597,0.027385691880805897,1.0,1.0
A-474ad4,0.49752581238157767,0.39317602040816313,0.6617647058823529,1.0,0.4507042253521127,0.003034597615558919,0.04813238388556467,0.04813238388556467,0.0,1.0,0.5,1.0,1.0,,0.4973814601103864,0.07131445170660858,0.0,1.0
A-4814a3,0.4778987037865826,0.48848396501457625,0.7058823529411764,0.5,0.24999999999999997,0.0,0.5170094841018562,0.5170094841018563,0.0,1.0,0.0,1.0,0.6666666666666666,too expensive,0.4778850978424486,0.10939209251445538,0.0,0.0
A-484819,0.7431661616393984,0.603498542274052,0.5704099821746881,0.75,0.45352112676056344,0.0,0.20886452353280174,0.20886452353280177,0.0,1.0,1.0,0.5,1.0,,0.7432148884732926,0.06068875893437296,0.0,1.0
A-49b828,0.5031033898070593,0.7153173357254983,0.6515837104072398,0.25,0.1784037558685446,0.0361809709110999,0.16999222291607263,0.16999222291607263,0.0,0.0,0.75,1.0,0.6666666666666666,,0.5033772048322976,0.13417508417508417,1.0,1.0
A-4a267b,0.5557831864514534,0.5394752186588923,0.41411764705882353,0.6666666666666665,0.2147887323943662,0.23254305685666932,0.24425809848382438,0.24425809848382438,0.0,1.0,0.75,1.0,1.0,missing features,0.5558103361766181,0.14280431800560628,0.0,0.6
A-4a4c2d,0.46675720639037366,0.5363443198102482,0.5902293120638086,0.625,0.5774647887323944,0.11438591434267734,0.23285931917589722,0.23285931917589717,0.0,1.0,0.25,0.0,1.0,,0.46680968134232514,0.03821418317542348,0.0,1.0
A-4ae22a,0.9504895830283459,0.7077051228654732,0.8336134453781512,0.0,0.18779342723004694,0.0,0.09271001781762998,0.09271001781763001,0.0,1.0,0.5,1.0,1.0,,0.9506056913482904,0.10466988727858291,0.0,1.0
A-4bfa33,0.23722504088572482,0.3024781341107867,0.4444444444444444,0.33333333333333326,0.21830985915492956,0.11981456126444237,0.05058800324753609,0.05058800324753608,0.0,1.0,0.0,0.0,1.0,missing features switched to competitor,0.23704841946813826,0.11419165196942975,0.0,0.6
A-4c38bc,0.6801665079570892,0.5795270489148039,0.3137254901960784,0.25,0.6666666666666667,0.0393516850423963,0.2915912689660297,0.2915912689660297,0.0,1.0,1.0,1.0,0.8333333333333333,,0.6802047908420211,0.01906906906906907,0.0,1.0
A-4c56c9,0.5714730311066122,0.4743531341107867,0.5588235294117647,0.375,0.5295774647887325,0.15936441594004466,0.16659233125342401,0.16659233125342401,0.0,1.0,0.75,0.0,1.0,missing features,0.5714100915704966,0.03537224092779648,0.0,0.6
A-4c6f11,0.7500062740242844,0.8877551020408161,0.15686274509803916,0.6666666666666665,0.6150234741784036,0.0,0.13827379978323406,0.13827379978323406,0.0,0.0,0.75,1.0,0.16666666666666666,too expensive,0.7504233567486202,0.03550509146616203,1.0,0.0
A-4d1e75,0.5122512011065902,0.3642599897101695,0.46136101499423293,0.5,0.19718309859154928,0.0,0.16583639097719186,0.16583639097719183,0.0,0.0,0.25,1.0,1.0,missing features,0.5120642838168886,0.14197530864197533,1.0,0.6
A-4e0e85,0.39560030336593965,0.3461864008276119,0.2732447817836812,1.0,0.7323943661971831,0.0,0.04331225423626506,0.04331225423626506,0.0,0.0,0.25,1.0,1.0,too expensive,0.3954283540779826,0.03392775491540924,1.0,0.0
A-4e44e8,0.5559418374307562,0.5384712891367727,0.5046888320545609,0.16666666666666652,0.42723004694835676,0.06391871441954312,0.1569537036378254,0.1569537036378254,0.0,1.0,0.25,0.5,1.0,switched to competitor too expensive,0.5559676258208076,0.04113529336897036,0.0,0.0
A-4e631b,0.607284065369699,0.6217052418635087,0.5570228091236494,0.5,0.33098591549295775,0.0024200715812735703,0.1740078661257247,0.17400786612572472,0.0,0.0,0.75,0.0,1.0,,0.6074014151571315,0.07804405712902446,1.0,1.0
A-4e960a,0.6017142683006672,0.6806092699470452,0.403361344537815,0.5,0.39671361502347424,0.012490692032379718,0.2022894877725407,0.2022894877725407,0.0,0.0,0.75,0.0,1.0,,0.6019102573292235,0.06138735420503376,1.0,1.0
A-4ef964,0.5765157381124951,0.5333491997382036,0.6338535414165666,0.5,0.5868544600938966,0.0,0.12379826104229141,0.12379826104229144,0.0,1.0,1.0,0.5,1.0,too expensive,0.5765280522645585,0.03324851569126379,0.0,0.0
A-4f18f0,0.5288989263493388,0.4193647383765531,0.4127966976264189,0.5,0.5380281690140846,0.0,0.20974842496455365,0.20974842496455365,0.0,1.0,0.25,1.0,0.16666666666666666,missing features,0.5287783558243323,0.03867084331429273,0.0,0.6
A-503d5a,0.7689120891515456,0.6244008499283482,0.5104685942173479,0.5,0.5007824726134585,0.011613941533953063,0.06286058899664745,0.06286058899664745,0.0,0.0,0.75,0.5,1.0,,0.7689795640674565,0.043480166557089625,1.0,1.0
A-508199,0.6799567928860929,0.4427842565597664,0.5882352941176471,0.0,0.6995305164319248,0.03502998566773158,0.11264342362084462,0.11264342362084463,0.0,0.0,0.75,0.5,0.0,,0.6798168590065227,0.010227001194743138,1.0,1.0
A-50bb9f,0.9770161577038744,0.9839650145772594,0.5882352941176471,0.5,0.454728370221328,0.0,0.1684560052934522,0.1684560052934522,0.0,1.0,0.0,1.0,1.0,too expensive,0.9774836929252385,0.05045267489711934,0.0,0.0
A-50f3f7,0.5007602026091574,0.4107142857142856,0.5882352941176471,1.0,0.5187793427230047,0.07751435228555643,0.2398350460370652,0.2398350460370652,0.0,0.0,1.0,1.0,1.0,,0.5006376484361931,0.058750596089651885,1.0,1.0
A-51ec1b,0.9135499206186547,0.5819450229071217,0.403361344537815,1.0,0.7230046948356809,0.0,0.18887170594913688,0.18887170594913694,0.0,1.0,0.25,0.5,1.0,too expensive,0.9135142642104509,0.034722222222222224,0.0,0.0
A-524364,0.4697419895992764,0.29569410181655087,0.8687782805429866,0.6666666666666665,0.6572769953051643,0.17270783790925032,0.14334065980977068,0.14334065980977065,0.0,0.0,0.25,1.0,0.5,,0.4694797174726929,0.03148993742601049,1.0,1.0
A-5247b3,0.5308828388705081,0.5991253644314862,0.45490196078431366,0.5,0.6309859154929578,0.05195647474237947,0.09853273900577014,0.09853273900577014,0.0,1.0,0.75,0.0,0.8333333333333333,missing features,0.5309959859508279,0.029038725335021637,0.0,0.6
A-526d93,0.48930712065904725,0.5767909204498123,0.7563025210084033,0.25,0.7098591549295775,0.04944632605510317,0.2665401323566331,0.26654013235663315,0.0,1.0,1.0,0.0,0.5,switched to competitor missing features,0.4894048813705111,0.016219018000188483,0.0,0.6
A-52dd88,0.7804359192072979,0.6433819241982506,0.6211764705882353,0.2833333333333332,1.0,0.006305397420191684,0.11510882170884588,0.11510882170884591,0.0,0.0,0.0,0.5,1.0,,0.780524335173106,0.003907773831670326,1.0,1.0
A-533452,0.4511334174251763,0.3906705539358599,0.6573295985060691,0.5,0.4471830985915493,0.13290876990704042,0.15322314794392544,0.15322314794392544,0.0,1.0,0.25,0.5,0.0,missing features,0.4510011229780423,0.05172382258802012,0.0,0.6
A-53f4e3,0.5101232332442674,0.35422740524781293,0.9625668449197861,0.5,0.3887323943661972,0.0,0.15230390327419166,0.15230390327419166,0.0,1.0,0.0,0.0,0.8333333333333333,too expensive,0.5099239383296083,0.06312979646312979,0.0,0.0
A-544d0a,0.6430938966914711,0.7966627380435454,0.4405506883604505,0.5,0.5281690140845071,0.020825826907833106,0.18803109428843146,0.18803109428843148,0.0,0.0,0.25,0.0,1.0,,0.643427528263817,0.03988123144241287,1.0,1.0
A-54d94a,0.5302673464542441,0.5118841725552201,0.44666001994017945,0.25,0.7429577464788732,0.0,0.09106104075376945,0.09106104075376946,0.0,1.0,0.0,1.0,0.6666666666666666,,0.5302669512786277,0.014251085179547887,0.0,1.0
A-54ecc2,0.6525549918228549,0.7932632236568091,0.6554621848739496,1.0,0.5126760563380282,0.0,0.13061819451404014,0.13061819451404014,0.0,0.0,0.0,0.0,1.0,too expensive missing features,0.652881065873414,0.05974794238683129,1.0,0.30000000000000004
A-558c72,0.4672767806726589,0.5125364431486878,0.5019607843137255,0.75,0.8908450704225352,0.15496865316711103,0.1086907955119494,0.10869079551194939,0.0,1.0,0.75,0.0,1.0,switched to competitor,0.46729804315102863,0.017709663686675182,0.0,1.0
A-55f257,0.45584124682461347,0.25694482644809913,0.4439511653718091,1.0,0.5938967136150234,0.026939059835218947,0.08675324058157631,0.08675324058157631,0.0,0.0,0.75,1.0,1.0,,0.4555330449024414,0.048078266946191495,1.0,1.0
A-560d27,0.603348032037082,0.5363443198102482,0.6061814556331007,0.33333333333333326,0.4190140845070423,0.05951094136580913,0.2171635870398211,0.2171635870398211,0.0,1.0,0.25,0.5,1.0,,0.6033553879255359,0.049641942905284994,0.0,1.0
A-56962b,0.4827441976453225,0.3619181662812907,0.8113590263691683,0.0,0.5140845070422535,0.08256467536210996,0.8012375677107266,0.8012375677107266,0.0,1.0,0.5,0.0,0.8333333333333333,switched to competitor,0.48256397390868033,0.023857623857623855,0.0,1.0
A-5790f4,0.4503709740930598,0.31187005414410596,0.6991596638655463,0.5,0.6056338028169015,0.5333765703442146,0.21511632279894333,0.21511632279894333,0.0,1.0,0.75,1.0,0.8333333333333333,too expensive switched to competitor,0.45013619095405344,0.03138545953360768,0.0,0.0
A-58b9ff,0.5815422066483421,0.6265081856918591,0.4633484162895927,0.5,0.9154929577464789,0.0,0.12409954667427042,0.12409954667427045,0.0,1.0,0.25,1.0,0.6666666666666666,too expensive,0.5816743216642865,0.011350654136723787,0.0,0.0
A-592832,0.6351538922907815,0.6739023756603055,0.5125218404193361,1.0,0.4460093896713615,0.08164588888088203,0.15047573269405662,0.15047573269405662,0.0,1.0,0.0,1.0,1.0,switched to competitor,0.6353300909619314,0.07231389805647233,0.0,1.0
A-59f724,0.6463104923583615,0.6189332876007541,0.6505190311418685,0.625,0.2570422535211268,0.0,0.0830613819476037,0.0830613819476037,0.0,0.0,1.0,0.0,1.0,,0.6464113367374044,0.11443377533912512,1.0,1.0
A-5a184f,0.5789458274326317,0.6371029614853456,0.478844169246646,0.6666666666666665,0.20187793427230047,0.0,0.2189625992038602,0.2189625992038602,0.0,1.0,0.25,0.5,0.3333333333333333,too expensive switched to competitor missing features,0.5790926136213591,0.15248173343411436,0.0,0.30000000000000004
A-5a215a,0.6973138810695957,0.5762755102040815,0.8352941176470587,0.5,0.4014084507042254,0.0,0.5182046743543993,0.5182046743543993,0.0,1.0,0.5,0.5,0.5,,0.6973422604114402,0.06039263307022871,0.0,1.0
A-5a3eb9,0.6022768706912681,0.6848776777791858,0.463768115942029,0.41666666666666674,0.323943661971831,0.07010400903173117,0.1128712472103839,0.11287124721038388,0.0,1.0,0.25,1.0,0.16666666666666666,missing features,0.6024782390540805,0.07562139917695475,0.0,0.6
A-5a92e7,0.6428704817491092,0.6698679471788709,0.841522491349481,0.7000000000000002,0.619718309859155,0.0,0.04932448635977646,0.04932448635977646,0.0,1.0,1.0,0.5,1.0,missing features,0.643038871343821,0.03602791196994096,0.0,0.6
A-5b051a,0.47459229298856853,0.7494533527696792,1.0,0.0,0.014084507042253521,0.003034597615558919,0.044592354376703114,0.04459235437670312,0.0,1.0,0.0,0.0,1.0,,0.4749200326141495,0.6567901234567901,0.0,1.0
A-5b1bcd,0.5189773671139769,0.5812258458200548,0.5909712722298222,0.75,0.5950704225352113,0.016033724868487427,0.7593411015417227,0.7593411015417229,0.0,1.0,0.25,0.5,1.0,,0.5190711093478336,0.040175768989328314,0.0,1.0
A-5b4ebb,0.47469984769059137,0.5180341524364844,0.3361344537815126,0.875,0.48450704225352115,0.0,0.1942718809745725,0.19427188097457254,0.0,1.0,0.0,0.5,0.8333333333333333,,0.4747258261056554,0.05994437661104328,0.0,1.0
A-5c046d,0.46593413947574247,0.6451388008619592,0.47058823529411764,0.0,0.16901408450704225,0.09156037568158346,0.9999999999999999,1.0,0.0,0.0,0.5,1.0,0.5,,0.4661287331748073,0.11746031746031745,1.0,1.0
A-5c9849,0.6587130830500777,0.632589681835467,0.47058823529411764,0.4722222222222221,0.823943661971831,0.0,0.33349301389349545,0.33349301389349545,0.0,1.0,0.5,1.0,0.6666666666666666,too expensive,0.6588276358559305,0.01512317337233162,0.0,0.0
A-5ed98d,0.4814858771713352,0.4788629737609327,0.5294117647058824,1.0,0.49014084507042255,0.0,0.12943544514090968,0.1294354451409097,0.0,0.0,0.25,0.5,1.0,missing features,0.48145854239839425,0.06363392377885133,1.0,0.6
A-5f2961,0.4963317871349039,0.4548104956268215,0.49673202614379086,0.5833333333333335,0.7323943661971831,0.02378035598472292,0.12842234412340636,0.1284223441234064,0.0,0.0,1.0,0.5,1.0,switched to competitor,0.49626818866031097,0.0233348574912361,1.0,1.0
A-5f7781,0.8726373070214696,0.5991253644314862,0.5228758169934641,0.5,0.38732394366197187,0.0,0.2323984413724081,0.23239844137240812,0.0,0.0,0.25,0.5,1.0,,0.8726375648101689,0.06344423519564762,1.0,1.0
A-5fe118,0.4928407407650842,0.8671386922115789,0.5378151260504201,0.5,0.25352112676056343,0.41385025581898105,0.2866885126598682,0.2866885126598683,0.0,0.0,0.0,0.0,1.0,,0.4933158913339545,0.10765432098765433,1.0,1.0
A-600734,0.45604300379914886,0.425529217898339,0.40920716112531963,0.33333333333333326,0.7263581488933601,0.08044486080084551,0.10919286712059442,0.10919286712059442,0.0,1.0,0.25,0.0,1.0,,0.45595453653002915,0.0173519890260631,0.0,1.0
A-625d0b,0.4053898051288055,0.49222546161321645,0.6623093681917211,0.0,0.6676056338028169,0.007062045110614686,0.07707977096490874,0.07707977096490874,0.0,1.0,0.5,1.0,0.0,,0.40540502871160156,0.01205578047683311,0.0,1.0
A-659280,0.5867843952467992,0.6135568513119538,0.5333333333333333,0.6666666666666665,0.09859154929577466,0.04999279383151978,0.18350912954491014,0.18350912954491014,0.0,0.0,0.75,1.0,0.6666666666666666,too expensive switched to competitor,0.5868978926241847,0.30086877000457246,1.0,0.0
A-65a46c,0.560450664265073,0.47506521405554647,0.5201238390092879,0.5,0.6214788732394366,0.0024821246987421237,0.11820096020586644,0.11820096020586644,0.0,1.0,1.0,0.5,1.0,,0.5603922940819185,0.029897286627187263,0.0,1.0
A-65aeb5,0.43225289565232916,0.46180758017492707,0.6844919786096256,1.0,0.5845070422535211,0.0,0.18562023102581332,0.18562023102581335,0.0,1.0,0.25,0.5,1.0,missing features,0.43221958673539185,0.04926919256421172,0.0,0.6
A-65c341,0.8759581370682782,0.7788859904864198,0.44582043343653244,0.5,0.5690140845070423,0.0,0.42901246934527226,0.4290124693452723,0.0,1.0,0.75,0.0,1.0,too expensive switched to competitor,0.8761916708479679,0.0351269508502213,0.0,0.0
A-66224b,0.5621303596880979,0.6267265688476789,0.44744455159112817,0.25,0.5469483568075117,0.0413453916552569,0.4113978345880166,0.41139783458801665,0.0,1.0,1.0,0.5,1.0,,0.5622691716088276,0.029206349206349208,0.0,1.0
A-671f31,0.3811683807875106,0.5000857485851489,0.8858131487889273,0.6000000000000001,0.4507042253521127,0.0780428046407725,0.4544238192700316,0.45442381927003167,0.0,0.0,0.25,1.0,1.0,,0.38120185354623537,0.055163398692810464,1.0,1.0
A-67be94,0.5591034001028939,0.523531861724281,0.3809523809523809,0.5,0.5295774647887325,0.15902212293723428,0.21537970795891404,0.21537970795891406,0.0,1.0,0.5,0.0,1.0,too expensive missing features,0.5591086660454448,0.03970569896495822,0.0,0.30000000000000004
A-684255,0.513291615508019,0.5204081632653059,0.6274509803921569,0.8333333333333335,0.18661971830985916,0.0,0.06823361648300638,0.06823361648300638,0.0,1.0,0.75,1.0,1.0,too expensive missing features,0.5133079414313736,0.18042231667003983,0.0,0.30000000000000004
A-6843f2,0.45364250755110647,0.6827861579414374,0.34782608695652173,0.0,0.5,0.3100754245634263,0.14540629380082673,0.14540629380082673,0.0,0.0,1.0,0.5,0.16666666666666666,,0.4538902462968214,0.025283950617283953,1.0,1.0
A-68f37c,0.5932929715162513,0.43556851311953304,0.579185520361991,0.5,0.27042253521126763,0.0,0.2603803273161726,0.26038032731617267,0.0,1.0,1.0,0.5,1.0,too expensive switched to competitor,0.5931722567447605,0.09988353133007223,0.0,0.0
A-692f18,0.5523166365922153,0.5543379913541773,0.5949966193373901,1.0,0.5140845070422535,0.0,0.12091802566532685,0.12091802566532688,0.0,1.0,0.5,0.5,1.0,switched to competitor,0.5523643095662404,0.05951579284912617,0.0,1.0
A-6965e1,0.6195413950551755,0.7320254978504717,0.4626121635094716,0.0,0.5352112676056339,0.0,0.16874368179763205,0.16874368179763208,0.0,0.0,0.25,1.0,1.0,switched to competitor,0.6197985321506628,0.02185185185185185,1.0,1.0
A-69b156,0.49068516527871286,0.5510204081632648,0.5228758169934641,0.5,0.4366197183098592,0.04430292330234681,0.15358679609378642,0.1535867960937864,0.0,1.0,0.5,0.0,1.0,,0.4907488710486704,0.0535727646838758,0.0,1.0
A-69fad4,0.6221766488538,0.7138371832249382,0.579185520361991,0.33333333333333326,0.5915492957746479,0.0,0.10443065743632797,0.10443065743632797,0.0,1.0,0.75,0.5,0.8333333333333333,,0.6224092014357946,0.027572016460905346,0.0,1.0
A-6a4e2d,0.5213475980305659,0.5852646143203044,0.4945164506480559,0.75,0.2464788732394366,0.0,0.06162634252190742,0.06162634252190741,0.0,1.0,0.5,1.0,0.8333333333333333,,0.5214458230926887,0.1287749287749288,0.0,1.0
A-6a7c9d,0.7069953609644298,0.5358293693417213,0.29721362229102166,0.5,0.46948356807511743,0.32218779275059456,0.26784695871773834,0.26784695871773834,0.0,1.0,0.0,0.0,1.0,missing features too expensive,0.7069678083819687,0.04807826694619147,0.0,0.30000000000000004
A-6c093d,0.6970397846336597,0.686315597667638,0.4411764705882353,1.0,0.5539906103286386,0.0,0.0590516298354334,0.059051629835433404,0.0,1.0,0.25,0.0,1.0,,0.6972117254139488,0.05340501792114695,0.0,1.0
A-6da850,0.421298938136328,0.6087463556851307,0.7260504201680672,0.5,0.676056338028169,0.0,0.1653856200647045,0.16538562006470453,0.0,1.0,0.75,0.0,0.6666666666666666,too expensive switched to competitor missing features,0.42146082718084743,0.025283950617283953,0.0,0.30000000000000004
A-6dee43,0.5368933541352093,0.4367711370262386,0.21568627450980385,0.6666666666666665,0.6084507042253522,0.518123513727751,0.1448041250744095,0.1448041250744095,0.0,1.0,0.75,0.0,0.8333333333333333,switched to competitor,0.5367928374310084,0.03617757383735751,0.0,1.0
A-6e08f3,0.5414332381075869,0.5048396501457724,0.3952941176470588,0.25,0.5,0.0,0.1319884597050181,0.1319884597050181,0.0,0.0,0.0,1.0,1.0,,0.5414199698946313,0.03443621399176955,1.0,1.0
A-6e7827,0.5511935387547499,0.6143781554433616,0.7116212338593975,0.25,0.7042253521126761,0.0,0.07763200615834091,0.07763200615834093,0.0,1.0,0.25,1.0,1.0,switched to competitor missing features,0.5513198634244244,0.016571699905033238,0.0,0.6
A-6f50ae,0.5076102906697496,0.48494854051775604,0.5442948263642806,0.75,0.4225352112676057,0.0,0.14702020867441418,0.1470202086744142,0.0,0.0,0.75,0.0,1.0,missing features,0.5075822608043815,0.06689814814814815,1.0,0.6
A-6f8ad2,0.5376334038178768,0.69533527696793,0.6310160427807486,0.6666666666666665,0.4823943661971831,0.1380401623789964,0.12688737701811248,0.12688737701811248,0.0,1.0,0.5,0.0,0.6666666666666666,,0.5378697600693335,0.052425145451965374,0.0,1.0
A-700ade,0.5273590006791812,0.4913039107268511,0.5841784989858012,0.8333333333333335,0.4119718309859155,0.04117924943751852,0.22520479129063226,0.22520479129063223,0.0,1.0,0.0,1.0,0.8333333333333333,,0.5273327335328825,0.07287572016460907,0.0,1.0
A-702032,0.7478308767578931,0.8285490020183897,0.5429864253393665,0.0,0.35211267605633806,0.018916192260575053,0.11302604091698444,0.1130260409169844,0.0,1.0,1.0,0.5,1.0,switched to competitor,0.7481714848122275,0.04663923182441701,0.0,1.0
A-712426,0.5735479965845406,0.5345272802998755,0.41680672268907554,0.7000000000000002,0.511737089201878,0.0,0.08455434100859183,0.08455434100859183,0.0,1.0,1.0,0.0,1.0,missing features,0.5735628270374883,0.04915942028985508,0.0,0.6
